what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1355823824138
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1355823824154
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1355823824154
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1355823824154
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1355823824154
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1355823824154
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1355823824263
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1355823824263
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1355823824279
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1355823824279
started,bundle,org.eclipse.team.svn.core,0.7.9.I20120210-1700,"org.eclipse.team.svn.core",1355823824279
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1355823824279
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20120210-1700,"org.eclipse.team.svn.ui",1355823824326
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit15,2.2.2.I20111119-1700,"org.polarion.eclipse.team.svn.connector.svnkit15",1355823824357
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20120210-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1355823824372
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16l,2.2.2.I20120210-1700,"org.polarion.eclipse.team.svn.connector.svnkit16l",1355823824435
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1355823824435
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1355823824450
started,bundle,org.hibernate.eclipse,3.4.0.v20120307-2104-H60-Beta1,"org.hibernate.eclipse",1355823824903
started,bundle,org.hibernate.eclipse.console,3.4.0.v20120307-2104-H60-Beta1,"org.hibernate.eclipse.console",1355823825386
started,bundle,org.hibernate.eclipse.jdt.ui,3.4.0.v20120307-2104-H60-Beta1,"org.hibernate.eclipse.jdt.ui",1355823825386
started,bundle,org.hibernate.eclipse.libs,3.4.0.v20120307-2104-H60-Beta1,"org.hibernate.eclipse.libs",1355823825449
started,bundle,com.google.appengine.eclipse.core,2.6.1.v201205091048-rel-r37,"com.google.appengine.eclipse.core",1355823825449
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1355823825449
started,bundle,com.google.gdt.eclipse.core,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.core",1355823825511
started,bundle,com.google.gdt.eclipse.designer,2.5.0.r37x201112291029,"com.google.gdt.eclipse.designer",1355823825527
started,bundle,com.google.gdt.eclipse.login,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.login",1355823825527
started,bundle,com.google.gdt.eclipse.managedapis,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.managedapis",1355823825527
started,bundle,com.google.gdt.eclipse.platform.shared,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.platform.shared",1355823825527
started,bundle,com.google.gdt.eclipse.suite.ext,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.suite.ext",1355823825527
started,bundle,com.google.gwt.eclipse.core,2.6.1.v201205091048-rel-r37,"com.google.gwt.eclipse.core",1355823825730
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1355823825730
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1355823825730
started,bundle,org.eclipse.wb.core,1.2.0.r37x201112290923,"org.eclipse.wb.core",1355823825792
started,bundle,org.eclipse.wb.core.lib,1.2.0.r37x201112290923,"org.eclipse.wb.core.lib",1355823826229
os,sysinfo,,,"win32",1355823826276
arch,sysinfo,,,"x86_64",1355823826276
ws,sysinfo,,,"win32",1355823826276
locale,sysinfo,,,"es_ES",1355823826276
processors,sysinfo,,,"2",1355823826276
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1355823826276
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1355823826276
java.specification.name,sysinfo,,,"Java Platform API Specification",1355823826276
java.specification.vendor,sysinfo,,,"Oracle Corporation",1355823826276
java.specification.version,sysinfo,,,"1.7",1355823826276
java.vendor,sysinfo,,,"Oracle Corporation",1355823826276
java.version,sysinfo,,,"1.7.0_03",1355823826276
java.vm.info,sysinfo,,,"mixed mode",1355823826276
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1355823826276
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1355823826276
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1355823826276
java.vm.specification.version,sysinfo,,,"1.7",1355823826276
